#Daily temperature data from Little Rock, AR from NOAA database (2000-2022).
2002-09-22	84	37	60.5
2002-09-23	84	37	60.5
2002-09-24	87	39	63
2002-09-25	75	34	54.5
2002-09-26	75	27	51
2002-09-27	75	35	55
2002-09-28	67	39	53
2002-09-29	69	33	51
2002-09-30	62	36	49
2002-10-01	88	63	75.5
2002-10-02	89	67	78
2002-10-03	78	71	74.5
2002-10-04	92	64	78
2002-10-05	75	55	65
2002-10-06	86	56	71
2002-10-07	69	53	61
2002-10-08	69	50	59.5
2002-10-09	58	55	56.5
2002-10-10	65	58	61.5
2002-10-11	71	62	66.5
2002-10-12	78	63	70.5
2002-10-13	69	46	57.5
2002-10-14	60	43	51.5
2002-10-15	71	45	58
2002-10-16	65	46	55.5
2002-10-17	68	43	55.5
2002-10-18	76	49	62.5
2002-10-19	67	56	61.5
2002-10-20	56	50	53
2002-10-21	61	49	55
2002-10-22	69	53	61
2002-10-23	69	50	59.5
2002-10-24	62	52	57
2002-10-25	68	59	63.5
2002-10-26	64	51	57.5
2002-10-27	54	49	51.5
2002-10-28	58	52	55
2002-10-29	65	55	60
2002-10-30	59	51	55
2002-10-31	55	44	49.5
2002-11-01	49	41	45
2002-11-02	44	38	41
2002-11-03	49	43	46
2002-11-04	51	41	46
2002-11-05	55	46	50.5
2002-11-06	58	40	49
2002-11-07	68	36	52
2002-11-08	70	39	54.5
2002-11-09	75	59	67
2002-11-10	81	60	70.5
2002-11-11	66	47	56.5
2002-11-12	58	38	48
2002-11-13	65	35	50
2002-11-14	66	39	52.5
2002-11-15	56	45	50.5
2002-11-16	54	36	45
2002-11-17	63	32	47.5
2002-11-18	66	43	54.5
2002-11-19	63	40	51.5
2002-11-20	68	34	51
2002-11-21	71	37	54
2002-11-22	55	36	45.5
2002-11-23	66	31	48.5
2002-11-24	68	37	52.5
2002-11-25	54	38	46
2002-11-26	50	38	44
2002-11-27	44	28	36
2002-11-28	53	24	38.5
2002-11-29	63	31	47
2002-11-30	59	37	48
2002-12-01	50	26	38
2002-12-02	63	33	48
2002-12-03	48	34	41
2002-12-04	36	32	34
2002-12-05	43	28	35.5
2002-12-06	43	23	33
2002-12-07	54	25	39.5
2002-12-08	52	30	41
2002-12-09	48	35	41.5
2002-12-10	44	34	39
2002-12-11	44	28	36
2002-12-12	50	39	44.5
2002-12-13	44	36	40
2002-12-14	57	32	44.5
2002-12-15	64	33	48.5
2002-12-16	63	40	51.5
2002-12-17	72	52	62
2002-12-18	70	56	63
2002-12-19	58	44	51
2002-12-20	57	34	45.5
2002-12-21	61	29	45
2002-12-22	54	35	44.5
2002-12-23	40	33	36.5
2002-12-24	39	30	34.5
2002-12-25	43	26	34.5
2002-12-26	41	24	32.5
2002-12-27	54	29	41.5
2002-12-28	60	27	43.5
2002-12-29	65	31	48
2002-12-30	63	54	58.5
2002-12-31	55	39	47
2003-01-01	49	40	44.5
2003-01-02	44	29	36.5
2003-01-03	46	25	35.5
2003-01-04	64	29	46.5
2003-01-05	55	38	46.5
2003-01-06	47	30	38.5
2003-01-07	50	25	37.5
2003-01-08	67	35	51
2003-01-09	66	45	55.5
2003-01-10	47	30	38.5
2003-01-11	39	24	31.5
2003-01-12	37	25	31
2003-01-13	48	28	38
2003-01-14	50	32	41
2003-01-15	41	25	33
2003-01-16	37	26	31.5
2003-01-17	36	21	28.5
2003-01-18	46	13	29.5
2003-01-19	60	20	40
2003-01-20	63	43	53
2003-01-21	51	36	43.5
2003-01-22	42	23	32.5
2003-01-23	29	14	21.5
2003-01-24	27	10	18.5
2003-01-25	39	24	31.5
2003-01-26	47	24	35.5
2003-01-27	41	19	30
2003-01-28	60	38	49
2003-01-29	62	37	49.5
2003-01-30	42	30	36
2003-01-31	56	29	42.5
2003-02-01	66	29	47.5
2003-02-02	61	47	54
2003-02-03	72	42	57
2003-02-04	49	33	41
2003-02-05	45	26	35.5
2003-02-06	35	32	33.5
2003-02-07	35	22	28.5
2003-02-08	39	19	29
2003-02-09	37	32	34.5
2003-02-10	54	30	42
2003-02-11	63	27	45
2003-02-12	58	32	45
2003-02-13	50	32	41
2003-02-14	64	48	56
2003-02-15	66	43	54.5
2003-02-16	43	30	36.5
2003-02-17	47	29	38
2003-02-18	57	30	43.5
2003-02-19	55	43	49
2003-02-20	43	40	41.5
2003-02-21	48	40	44
2003-02-22	50	36	43
2003-02-23	50	31	40.5
2003-02-24	40	26	33
2003-02-25	27	22	24.5
2003-02-26	30	24	27
2003-02-27	36	29	32.5
2003-02-28	42	34	38
2003-03-01	43	38	40.5
2003-03-02	53	36	44.5
2003-03-03	53	28	40.5
2003-03-04	57	33	45
2003-03-05	59	41	50
2003-03-06	50	35	42.5
2003-03-07	60	29	44.5
2003-03-08	72	38	55
2003-03-09	59	35	47
2003-03-10	44	30	37
2003-03-11	60	30	45
2003-03-12	80	41	60.5
2003-03-13	74	53	63.5
2003-03-14	57	46	51.5
2003-03-15	62	45	53.5
2003-03-16	68	41	54.5
2003-03-17	71	50	60.5
2003-03-18	62	52	57
2003-03-19	74	51	62.5
2003-03-20	64	49	56.5
2003-03-21	61	47	54
2003-03-22	68	43	55.5
2003-03-23	75	44	59.5
2003-03-24	79	46	62.5
2003-03-25	71	52	61.5
2003-03-26	64	46	55
2003-03-27	78	40	59
2003-03-28	65	46	55.5
2003-03-29	55	39	47
2003-03-30	56	35	45.5
2003-03-31	74	32	53
2003-04-01	77	54	65.5
2003-04-02	79	55	67
2003-04-03	74	58	66
2003-04-04	79	61	70
2003-04-05	66	43	54.5
2003-04-06	53	44	48.5
2003-04-07	67	46	56.5
2003-04-08	57	41	49
2003-04-09	49	38	43.5
2003-04-10	71	37	54
2003-04-11	78	40	59
2003-04-12	84	45	64.5
2003-04-13	87	49	68
2003-04-14	85	50	67.5
2003-04-15	84	53	68.5
2003-04-16	80	64	72
2003-04-17	80	58	69
2003-04-18	86	51	68.5
2003-04-19	72	64	68
2003-04-20	76	58	67
2003-04-21	75	47	61
2003-04-22	74	47	60.5
2003-04-23	74	51	62.5
2003-04-24	83	56	69.5
2003-04-25	71	57	64
2003-04-26	71	54	62.5
2003-04-27	77	50	63.5
2003-04-28	87	55	71
2003-04-29	87	64	75.5
2003-04-30	84	62	73
2003-05-01	80	63	71.5
2003-05-02	82	64	73
2003-05-03	76	61	68.5
2003-05-04	79	66	72.5
2003-05-05	84	66	75
2003-05-06	86	66	76
2003-05-07	84	67	75.5
2003-05-08	90	74	82
2003-05-09	89	73	81
2003-05-10	87	74	80.5
2003-05-11	78	59	68.5
2003-05-12	79	53	66
2003-05-13	80	55	67.5
2003-05-14	75	61	68
2003-05-15	85	59	72
2003-05-16	83	64	73.5
2003-05-17	74	65	69.5
2003-05-18	79	66	72.5
2003-05-19	83	64	73.5
2003-05-20	79	61	70
2003-05-21	73	58	65.5
2003-05-22	77	54	65.5
2003-05-23	79	54	66.5
2003-05-24	79	57	68
2003-05-25	80	59	69.5
2003-05-26	77	55	66
2003-05-27	81	55	68
2003-05-28	85	56	70.5
2003-05-29	88	63	75.5
2003-05-30	96	63	79.5
2003-05-31	85	66	75.5
2003-06-01	80	62	71
2003-06-02	74	65	69.5
2003-06-03	81	60	70.5
2003-06-04	76	57	66.5
2003-06-05	73	62	67.5
2003-06-06	73	65	69
2003-06-07	86	67	76.5
2003-06-08	80	63	71.5
2003-06-09	85	58	71.5
2003-06-10	90	68	79
2003-06-11	87	69	78
2003-06-12	84	67	75.5
2003-06-13	84	67	75.5
2003-06-14	81	68	74.5
2003-06-15	84	68	76
2003-06-16	83	71	77
2003-06-17	77	69	73
2003-06-18	81	68	74.5
2003-06-19	87	66	76.5
2003-06-20	84	67	75.5
2003-06-21	83	63	73
2003-06-22	88	64	76
2003-06-23	91	67	79
2003-06-24	92	73	82.5
2003-06-25	93	72	82.5
2003-06-26	81	68	74.5
2003-06-27	84	62	73
2003-06-28	85	61	73
2003-06-29	91	68	79.5
2003-06-30	88	71	79.5
2003-07-01	85	72	78.5
2003-07-02	90	70	80
2003-07-03	92	73	82.5
2003-07-04	94	73	83.5
2003-07-05	89	72	80.5
2003-07-06	90	73	81.5
2003-07-07	91	75	83
2003-07-08	92	74	83
2003-07-09	91	74	82.5
2003-07-10	87	74	80.5
2003-07-11	93	72	82.5
2003-07-12	87	74	80.5
2003-07-13	90	73	81.5
2003-07-14	92	74	83
2003-07-15	92	73	82.5
2003-07-16	95	75	85
2003-07-17	95	77	86
2003-07-18	97	77	87
2003-07-19	88	71	79.5
2003-07-20	93	73	83
2003-07-21	94	79	86.5
2003-07-22	85	73	79
2003-07-23	87	68	77.5
2003-07-24	85	63	74
2003-07-25	87	65	76
2003-07-26	92	70	81
2003-07-27	94	73	83.5
2003-07-28	95	75	85
2003-07-29	90	74	82
2003-07-30	89	73	81
2003-07-31	92	73	82.5
2003-08-01	94	71	82.5
2003-08-02	83	73	78
2003-08-03	89	73	81
2003-08-04	93	72	82.5
2003-08-05	88	79	83.5
2003-08-06	95	75	85
2003-08-07	90	73	81.5
2003-08-08	91	70	80.5
2003-08-09	92	71	81.5
2003-08-10	90	70	80
2003-08-11	86	68	77
2003-08-12	89	67	78
2003-08-13	83	71	77
2003-08-14	90	70	80
2003-08-15	95	71	83
2003-08-16	97	73	85
2003-08-17	98	76	87
2003-08-18	100	76	88
2003-08-19	100	76	88
2003-08-20	98	76	87
2003-08-21	98	75	86.5
2003-08-22	98	74	86
2003-08-23	97	77	87
2003-08-24	97	76	86.5
2003-08-25	97	74	85.5
2003-08-26	98	74	86
2003-08-27	92	73	82.5
2003-08-28	89	71	80
2003-08-29	93	72	82.5
2003-08-30	93	75	84
2003-08-31	92	73	82.5
2003-09-01	88	74	81
2003-09-02	82	73	77.5
2003-09-03	86	71	78.5
2003-09-04	87	66	76.5
2003-09-05	82	61	71.5
2003-09-06	82	59	70.5
2003-09-07	84	63	73.5
2003-09-08	87	65	76
2003-09-09	89	66	77.5
2003-09-10	92	66	79
2003-09-11	89	70	79.5
2003-09-12	81	71	76
2003-09-13	84	69	76.5
2003-09-14	80	63	71.5
2003-09-15	81	58	69.5
2003-09-16	82	56	69
2003-09-17	84	57	70.5
2003-09-18	88	59	73.5
2003-09-19	77	62	69.5
2003-09-20	78	58	68
2003-09-21	70	63	66.5
2003-09-22	85	67	76
2003-09-23	81	63	72
2003-09-24	84	64	74
2003-09-25	82	62	72
2003-09-26	87	59	73
2003-09-27	81	58	69.5
2003-09-28	75	54	64.5
2003-09-29	72	45	58.5
2003-09-30	75	51	63
2003-10-01	67	47	57
2003-10-02	71	42	56.5
2003-10-03	74	48	61
2003-10-04	82	54	68
2003-10-05	71	59	65
2003-10-06	76	58	67
2003-10-07	79	61	70
2003-10-08	81	61	71
2003-10-09	72	63	67.5
2003-10-10	74	64	69
2003-10-11	75	63	69
2003-10-12	72	61	66.5
2003-10-13	77	62	69.5
2003-10-14	74	51	62.5
2003-10-15	76	48	62
2003-10-16	79	47	63
2003-10-17	70	51	60.5
2003-10-18	74	46	60
2003-10-19	83	51	67
2003-10-20	87	55	71
2003-10-21	90	58	74
2003-10-22	88	59	73.5
2003-10-23	91	54	72.5
2003-10-24	89	58	73.5
2003-10-25	79	50	64.5
2003-10-26	62	46	54
2003-10-27	66	40	53
2003-10-28	68	46	57
2003-10-29	77	40	58.5
2003-10-30	80	59	69.5
2003-10-31	80	65	72.5
2003-11-01	83	59	71
2003-11-02	82	56	69
2003-11-03	82	54	68
2003-11-04	82	52	67
2003-11-05	73	55	64
2003-11-06	56	46	51
2003-11-07	48	43	45.5
2003-11-08	58	40	49
2003-11-09	55	45	50
2003-11-10	63	50	56.5
2003-11-11	77	55	66
2003-11-12	81	59	70
2003-11-13	59	44	51.5
2003-11-14	58	45	51.5
2003-11-15	55	47	51
2003-11-16	60	53	56.5
2003-11-17	71	57	64
2003-11-18	74	54	64
2003-11-19	67	47	57
2003-11-20	74	41	57.5
2003-11-21	75	43	59
2003-11-22	76	55	65.5
2003-11-23	70	35	52.5
2003-11-24	44	29	36.5
2003-11-25	51	26	38.5
2003-11-26	64	44	54
2003-11-27	64	41	52.5
2003-11-28	51	34	42.5
2003-11-29	56	24	40
2003-11-30	64	30	47
2003-12-01	60	38	49
2003-12-02	52	33	42.5
2003-12-03	47	38	42.5
2003-12-04	53	36	44.5
2003-12-05	46	38	42
2003-12-06	52	32	42
2003-12-07	54	28	41
2003-12-08	62	40	51
2003-12-09	67	45	56
2003-12-10	47	34	40.5
2003-12-11	46	28	37
2003-12-12	46	27	36.5
2003-12-13	39	34	36.5
2003-12-14	50	30	40
2003-12-15	64	30	47
2003-12-16	63	30	46.5
2003-12-17	56	26	41
2003-12-18	57	37	47
2003-12-19	54	33	43.5
2003-12-20	50	27	38.5
2003-12-21	64	27	45.5
2003-12-22	66	53	59.5
2003-12-23	62	38	50
2003-12-24	45	27	36
2003-12-25	48	24	36
2003-12-26	55	28	41.5
2003-12-27	65	34	49.5
2003-12-28	62	45	53.5
2003-12-29	53	34	43.5
2003-12-30	56	27	41.5
2003-12-31	62	30	46
2004-01-01	67	49	58
2004-01-02	75	49	62
2004-01-03	72	63	67.5
2004-01-04	71	30	50.5
2004-01-05	30	24	27
2004-01-06	32	14	23
2004-01-07	38	19	28.5
2004-01-08	40	36	38
2004-01-09	46	29	37.5
2004-01-10	46	22	34
2004-01-11	64	24	44
2004-01-12	59	31	45
2004-01-13	57	42	49.5
2004-01-14	59	41	50
2004-01-15	57	32	44.5
2004-01-16	45	41	43
2004-01-17	54	45	49.5
2004-01-18	51	27	39
2004-01-19	37	21	29
2004-01-20	38	23	30.5
2004-01-21	50	26	38
2004-01-22	56	25	40.5
2004-01-23	62	24	43
2004-01-24	60	45	52.5
2004-01-25	49	42	45.5
2004-01-26	46	23	34.5
2004-01-27	31	15	23
2004-01-28	54	17	35.5
2004-01-29	48	30	39
2004-01-30	33	23	28
2004-01-31	44	22	33
2004-02-01	50	26	38
2004-02-02	51	31	41
2004-02-03	49	29	39
2004-02-04	41	33	37
2004-02-05	42	34	38
2004-02-06	42	33	37.5
2004-02-07	40	24	32
2004-02-08	39	19	29
2004-02-09	40	35	37.5
2004-02-10	53	33	43
2004-02-11	46	35	40.5
2004-02-12	47	29	38
2004-02-13	38	22	30
2004-02-14	38	33	35.5
2004-02-15	51	32	41.5
2004-02-16	47	26	36.5
2004-02-17	52	32	42
2004-02-18	61	29	45
2004-02-19	70	41	55.5
2004-02-20	68	44	56
2004-02-21	63	34	48.5
2004-02-22	63	35	49
2004-02-23	64	41	52.5
2004-02-24	55	42	48.5
2004-02-25	43	35	39
2004-02-26	56	36	46
2004-02-27	58	30	44
2004-02-28	60	32	46
2004-02-29	66	43	54.5
2004-03-01	72	52	62
2004-03-02	67	56	61.5
2004-03-03	60	52	56
2004-03-04	75	54	64.5
2004-03-05	64	53	58.5
2004-03-06	66	47	56.5
2004-03-07	69	42	55.5
2004-03-08	71	41	56
2004-03-09	65	42	53.5
2004-03-10	59	34	46.5
2004-03-11	65	41	53
2004-03-12	60	35	47.5
2004-03-13	52	40	46
2004-03-14	64	44	54
2004-03-15	55	48	51.5
2004-03-16	63	47	55
2004-03-17	77	39	58
2004-03-18	78	57	67.5
2004-03-19	76	54	65
2004-03-20	81	55	68
2004-03-21	64	43	53.5
2004-03-22	54	36	45
2004-03-23	72	42	57
2004-03-24	76	56	66
2004-03-25	74	62	68
2004-03-26	81	62	71.5
2004-03-27	81	60	70.5
2004-03-28	80	55	67.5
2004-03-29	72	48	60
2004-03-30	67	45	56
2004-03-31	62	40	51
2004-04-01	66	39	52.5
2004-04-02	69	41	55
2004-04-03	73	44	58.5
2004-04-04	67	47	57
2004-04-05	65	41	53
2004-04-06	74	44	59
2004-04-07	69	53	61
2004-04-08	81	55	68
2004-04-09	77	50	63.5
2004-04-10	62	51	56.5
2004-04-11	64	48	56
2004-04-12	51	45	48
2004-04-13	62	42	52
2004-04-14	70	39	54.5
2004-04-15	78	43	60.5
2004-04-16	81	53	67
2004-04-17	82	60	71
2004-04-18	81	58	69.5
2004-04-19	75	65	70
2004-04-20	80	62	71
2004-04-21	69	58	63.5
2004-04-22	79	59	69
2004-04-23	78	63	70.5
2004-04-24	80	59	69.5
2004-04-25	74	59	66.5
2004-04-26	76	52	64
2004-04-27	77	49	63
2004-04-28	80	52	66
2004-04-29	72	61	66.5
2004-04-30	82	63	72.5
2004-05-01	71	50	60.5
2004-05-02	71	48	59.5
2004-05-03	66	44	55
2004-05-04	82	46	64
2004-05-05	86	55	70.5
2004-05-06	87	54	70.5
2004-05-07	87	57	72
2004-05-08	86	61	73.5
2004-05-09	86	64	75
2004-05-10	87	63	75
2004-05-11	83	64	73.5
2004-05-12	71	67	69
2004-05-13	81	61	71
2004-05-14	72	60	66
2004-05-15	74	59	66.5
2004-05-16	72	56	64
2004-05-17	79	62	70.5
2004-05-18	82	66	74
2004-05-19	84	65	74.5
2004-05-20	87	69	78
2004-05-21	90	66	78
2004-05-22	88	70	79
2004-05-23	85	69	77
2004-05-24	87	70	78.5
2004-05-25	84	70	77
2004-05-26	86	70	78
2004-05-27	84	70	77
2004-05-28	81	69	75
2004-05-29	88	69	78.5
2004-05-30	87	72	79.5
2004-05-31	86	64	75
2004-06-01	88	61	74.5
2004-06-02	88	67	77.5
2004-06-03	84	66	75
2004-06-04	83	64	73.5
2004-06-05	82	64	73
2004-06-06	82	69	75.5
2004-06-07	88	71	79.5
2004-06-08	88	68	78
2004-06-09	88	69	78.5
2004-06-10	89	74	81.5
2004-06-11	91	76	83.5
2004-06-12	89	75	82
2004-06-13	89	74	81.5
2004-06-14	89	70	79.5
2004-06-15	80	74	77
2004-06-16	86	72	79
2004-06-17	89	73	81
2004-06-18	93	74	83.5
2004-06-19	82	71	76.5
2004-06-20	81	69	75
2004-06-21	84	68	76
2004-06-22	81	68	74.5
2004-06-23	83	68	75.5
2004-06-24	83	68	75.5
2004-06-25	87	72	79.5
2004-06-26	80	68	74
2004-06-27	83	67	75
2004-06-28	83	70	76.5
2004-06-29	83	71	77
2004-06-30	80	69	74.5
2004-07-01	81	72	76.5
2004-07-02	80	70	75
2004-07-03	87	68	77.5
2004-07-04	91	73	82
2004-07-05	91	73	82
2004-07-06	87	73	80
2004-07-07	89	72	80.5
2004-07-08	94	71	82.5
2004-07-09	90	70	80
2004-07-10	89	71	80
2004-07-11	91	73	82
2004-07-12	94	75	84.5
2004-07-13	95	75	85
2004-07-14	98	75	86.5
2004-07-15	94	78	86
2004-07-16	90	75	82.5
2004-07-17	91	74	82.5
2004-07-18	86	69	77.5
2004-07-19	86	67	76.5
2004-07-20	89	68	78.5
2004-07-21	90	72	81
2004-07-22	92	71	81.5
2004-07-23	92	74	83
2004-07-24	92	72	82
2004-07-25	86	68	77
2004-07-26	79	66	72.5
2004-07-27	82	62	72
2004-07-28	82	64	73
2004-07-29	80	75	77.5
2004-07-30	91	73	82
2004-07-31	89	71	80
2004-08-01	90	69	79.5
2004-08-02	91	68	79.5
2004-08-03	95	72	83.5
2004-08-04	94	75	84.5
2004-08-05	86	68	77
2004-08-06	85	65	75
2004-08-07	84	61	72.5
2004-08-08	87	61	74
2004-08-09	90	72	81
2004-08-10	94	70	82
2004-08-11	76	66	71
2004-08-12	79	61	70
2004-08-13	80	56	68
2004-08-14	81	55	68
2004-08-15	82	60	71
2004-08-16	85	60	72.5
2004-08-17	92	64	78
2004-08-18	93	69	81
2004-08-19	91	67	79
2004-08-20	85	70	77.5
2004-08-21	83	70	76.5
2004-08-22	89	70	79.5
2004-08-23	89	73	81
2004-08-24	89	73	81
2004-08-25	92	75	83.5
2004-08-26	93	77	85
2004-08-27	93	77	85
2004-08-28	91	71	81
2004-08-29	86	68	77
2004-08-30	84	63	73.5
2004-08-31	86	63	74.5
2004-09-01	86	65	75.5
2004-09-02	87	64	75.5
2004-09-03	86	71	78.5
2004-09-04	89	70	79.5
2004-09-05	90	70	80
2004-09-06	87	71	79
2004-09-07	87	65	76
2004-09-08	85	60	72.5
2004-09-09	85	60	72.5
2004-09-10	87	60	73.5
2004-09-11	88	63	75.5
2004-09-12	89	63	76
2004-09-13	91	66	78.5
2004-09-14	90	71	80.5
2004-09-15	91	68	79.5
2004-09-16	95	70	82.5
2004-09-17	93	66	79.5
2004-09-18	90	58	74
2004-09-19	88	60	74
2004-09-20	86	56	71
2004-09-21	84	55	69.5
2004-09-22	86	64	75
2004-09-23	88	63	75.5
2004-09-24	81	70	75.5
2004-09-25	80	70	75
2004-09-26	86	63	74.5
2004-09-27	87	59	73
2004-09-28	85	60	72.5
2004-09-29	79	60	69.5
2004-09-30	82	50	66
2004-10-01	85	55	70
2004-10-02	77	53	65
2004-10-03	82	47	64.5
2004-10-04	81	56	68.5
2004-10-05	79	55	67
2004-10-06	85	51	68
2004-10-07	88	60	74
2004-10-08	71	64	67.5
2004-10-09	65	62	63.5
2004-10-10	67	62	64.5
2004-10-11	71	60	65.5
2004-10-12	62	55	58.5
2004-10-13	74	51	62.5
2004-10-14	58	42	50
2004-10-15	73	40	56.5
2004-10-16	69	51	60
2004-10-17	64	56	60
2004-10-18	87	64	75.5
2004-10-19	89	69	79
2004-10-20	69	59	64
2004-10-21	68	59	63.5
2004-10-22	79	67	73
2004-10-23	77	64	70.5
2004-10-24	80	55	67.5
2004-10-25	80	61	70.5
2004-10-26	83	68	75.5
2004-10-27	78	68	73
2004-10-28	83	68	75.5
2004-10-29	83	68	75.5
2004-10-30	80	59	69.5
2004-10-31	76	63	69.5
2004-11-01	74	65	69.5
2004-11-02	66	52	59
2004-11-03	55	50	52.5
2004-11-04	60	47	53.5
2004-11-05	65	44	54.5
2004-11-06	74	42	58
2004-11-07	82	50	66
2004-11-08	68	46	57
2004-11-09	66	41	53.5
2004-11-10	67	50	58.5
2004-11-11	66	52	59
2004-11-12	54	48	51
2004-11-13	57	41	49
2004-11-14	57	49	53
2004-11-15	65	47	56
2004-11-16	70	49	59.5
2004-11-17	72	48	60
2004-11-18	59	52	55.5
2004-11-19	60	52	56
2004-11-20	69	54	61.5
2004-11-21	62	55	58.5
2004-11-22	58	55	56.5
2004-11-23	60	55	57.5
2004-11-24	61	39	50
2004-11-25	55	32	43.5
2004-11-26	60	37	48.5
2004-11-27	59	39	49
2004-11-28	49	33	41
2004-11-29	56	46	51
2004-11-30	50	36	43
2004-12-01	53	28	40.5
2004-12-02	59	29	44
2004-12-03	56	31	43.5
2004-12-04	62	31	46.5
2004-12-05	61	38	49.5
2004-12-06	66	54	60
2004-12-07	65	42	53.5
2004-12-08	60	36	48
2004-12-09	64	43	53.5
2004-12-10	58	45	51.5
2004-12-11	54	39	46.5
2004-12-12	65	36	50.5
2004-12-13	52	35	43.5
2004-12-14	40	24	32
2004-12-15	44	21	32.5
2004-12-16	52	26	39
2004-12-17	55	30	42.5
2004-12-18	65	33	49
2004-12-19	46	25	35.5
2004-12-20	59	23	41
2004-12-21	57	47	52
2004-12-22	47	23	35
2004-12-23	28	16	22
2004-12-24	26	14	20
2004-12-25	39	10	24.5
2004-12-26	49	22	35.5
2004-12-27	43	26	34.5
2004-12-28	59	26	42.5
2004-12-29	62	41	51.5
2004-12-30	69	46	57.5
2004-12-31	69	58	63.5
2005-01-01	64	52	58
2005-01-02	69	63	66
2005-01-03	66	62	64
2005-01-04	69	63	66
2005-01-05	70	40	55
2005-01-06	40	29	34.5
2005-01-07	41	33	37
2005-01-08	43	39	41
2005-01-09	53	37	45
2005-01-10	67	39	53
2005-01-11	74	65	69.5
2005-01-12	74	60	67
2005-01-13	60	34	47
2005-01-14	43	29	36
2005-01-15	44	27	35.5
2005-01-16	38	24	31
2005-01-17	35	21	28
2005-01-18	38	21	29.5
2005-01-19	63	36	49.5
2005-01-20	70	34	52
2005-01-21	55	39	47
2005-01-22	53	25	39
2005-01-23	35	18	26.5
2005-01-24	55	24	39.5
2005-01-25	69	37	53
2005-01-26	70	39	54.5
2005-01-27	43	34	38.5
2005-01-28	41	34	37.5
2005-01-29	44	39	41.5
2005-01-30	45	37	41
2005-01-31	41	36	38.5
2005-02-01	42	38	40
2005-02-02	44	40	42
2005-02-03	45	32	38.5
2005-02-04	55	28	41.5
2005-02-05	56	35	45.5
2005-02-06	53	44	48.5
2005-02-07	62	51	56.5
2005-02-08	58	47	52.5
2005-02-09	50	35	42.5
2005-02-10	54	30	42
2005-02-11	67	31	49
2005-02-12	52	41	46.5
2005-02-13	70	48	59
2005-02-14	76	47	61.5
2005-02-15	80	45	62.5
2005-02-16	64	45	54.5
2005-02-17	56	39	47.5
2005-02-18	61	33	47
2005-02-19	51	46	48.5
2005-02-20	69	47	58
2005-02-21	78	53	65.5
2005-02-22	65	46	55.5
2005-02-23	47	39	43
2005-02-24	50	35	42.5
2005-02-25	57	30	43.5
2005-02-26	59	34	46.5
2005-02-27	59	45	52
2005-02-28	56	38	47
2005-03-01	50	32	41
2005-03-02	48	32	40
2005-03-03	59	35	47
2005-03-04	70	37	53.5
2005-03-05	70	47	58.5
2005-03-06	74	43	58.5
2005-03-07	73	50	61.5
2005-03-08	57	37	47
2005-03-09	50	35	42.5
2005-03-10	66	31	48.5
2005-03-11	62	49	55.5
2005-03-12	83	50	66.5
2005-03-13	66	41	53.5
2005-03-14	57	32	44.5
2005-03-15	50	38	44
2005-03-16	50	38	44
2005-03-17	60	34	47
2005-03-18	66	36	51
2005-03-19	71	47	59
2005-03-20	64	43	53.5
2005-03-21	59	47	53
2005-03-22	70	53	61.5
2005-03-23	54	40	47
2005-03-24	67	39	53
2005-03-25	78	50	64
2005-03-26	59	49	54
2005-03-27	49	45	47
2005-03-28	71	43	57
2005-03-29	76	46	61
2005-03-30	81	62	71.5
2005-03-31	70	48	59
2005-04-01	61	46	53.5
2005-04-02	68	39	53.5
2005-04-03	79	41	60
2005-04-04	73	51	62
2005-04-05	74	57	65.5
2005-04-06	75	55	65
2005-04-07	71	55	63
2005-04-08	75	54	64.5
2005-04-09	77	51	64
2005-04-10	79	57	68
2005-04-11	69	57	63
2005-04-12	68	47	57.5
2005-04-13	64	46	55
2005-04-14	74	49	61.5
2005-04-15	75	45	60
2005-04-16	78	50	64
2005-04-17	80	51	65.5
2005-04-18	79	54	66.5
2005-04-19	81	56	68.5
2005-04-20	80	58	69
2005-04-21	86	60	73
2005-04-22	84	55	69.5
2005-04-23	66	47	56.5
2005-04-24	66	42	54
2005-04-25	73	50	61.5
2005-04-26	71	52	61.5
2005-04-27	73	48	60.5
2005-04-28	86	55	70.5
2005-04-29	72	56	64
2005-04-30	68	47	57.5
2005-05-01	71	42	56.5
2005-05-02	64	44	54
2005-05-03	69	43	56
2005-05-04	71	44	57.5
2005-05-05	76	45	60.5
2005-05-06	80	49	64.5
2005-05-07	83	49	66
2005-05-08	79	61	70
2005-05-09	79	62	70.5
2005-05-10	86	62	74
2005-05-11	90	63	76.5
2005-05-12	90	64	77
2005-05-13	87	65	76
2005-05-14	80	63	71.5
2005-05-15	73	53	63
2005-05-16	75	54	64.5
2005-05-17	80	51	65.5
2005-05-18	88	55	71.5
2005-05-19	90	66	78
2005-05-20	95	69	82
2005-05-21	86	62	74
2005-05-22	91	62	76.5
2005-05-23	90	71	80.5
2005-05-24	90	67	78.5
2005-05-25	83	60	71.5
2005-05-26	87	59	73
2005-05-27	84	62	73
2005-05-28	85	60	72.5
2005-05-29	76	68	72
2005-05-30	79	67	73
2005-05-31	82	63	72.5
2005-06-01	83	66	74.5
2005-06-02	87	63	75
2005-06-03	90	63	76.5
2005-06-04	95	71	83
2005-06-05	92	69	80.5
2005-06-06	94	68	81
2005-06-07	89	66	77.5
2005-06-08	91	69	80
2005-06-09	89	73	81
2005-06-10	91	72	81.5
2005-06-11	91	73	82
2005-06-12	91	68	79.5
2005-06-13	93	74	83.5
2005-06-14	95	75	85
